Stemmed Term,mean case doc freq over all A cases,median case doc freq over all A cases,SD of case doc freq over all A cases
panel specif,0.038720340920502451,0.043478260869565216,0.036694382395131189
panel standard,0.04081380988703643,0.043478260869565216,0.041436742884979047
panel state,0.032894010388289562,0.041666666666666664,0.0384528842186194
panel statement,0.027291769491931021,0.041666666666666664,0.02619037670528615
panel suggest,0.059361188434414978,0.050000000000000003,0.04792992199318924
panel support,0.027609229809391338,0.041666666666666664,0.026689823930164495
panel task,0.022693872362064584,0.0,0.025638286720570627
panel term,0.063616925817087361,0.052631578947368418,0.034342996751146028
panel theappel,0.0,0.0,0.0
panel therefor,0.046685708885870425,0.050000000000000003,0.029383835299582568
panel thi,0.073140735340896865,0.058823529411764705,0.035178569154329958
panel thu,0.038720340920502451,0.043478260869565216,0.036694382395131189
panel turn,0.018257418909592822,0.0,0.023491275322335269
panel understand,0.041230767183789131,0.043478260869565216,0.040887023118050564
panel unit,0.073140735340896865,0.058823529411764705,0.035178569154329958
panel use,0.037479359679521207,0.043478260869565216,0.031651705141812647
panel view,0.052794414994576523,0.050000000000000003,0.039347225822119435
panel wa,0.050148912349073878,0.050000000000000003,0.036573649143247809
panel written,0.03269729582423081,0.0,0.036972549702339284
panel zero,0.03538700758716911,0.041666666666666664,0.037773476510893446
panel –,0.04702441797743992,0.050000000000000003,0.042021145040756061
panelist 20,0.018520202894277468,0.0,0.023520490214180154
panelpursu request,0.0,0.0,0.0
panelsterm refer,0.0,0.0,0.0
panelth follow,0.0,0.0,0.0
par lorgan,0.056209518409679943,0.052631578947368418,0.03527037636499164
para 10,0.056950259150420686,0.052631578947368418,0.03628437669713068
para 101,0.041365843566005096,0.043478260869565216,0.030614483347873943
para 102,0.033958436158597692,0.043478260869565216,0.025926028441648926
para 104,0.050148912349073878,0.050000000000000003,0.036573649143247809
para 107,0.031900221568413788,0.028571428571428571,0.03835901344142699
para 108,0.034275896476058006,0.041666666666666664,0.037075721501088933
para 109,0.050889653089814614,0.050000000000000003,0.037671833386096996
para 11,0.061712163912325452,0.052631578947368418,0.036928873971687995
para 111,0.034699176899338421,0.043478260869565216,0.032400446045751014
para 113,0.019948774322848896,0.0,0.024708352355747566
para 114,0.034798772293051471,0.041666666666666664,0.037471421640488722
para 115,0.022964647338721913,0.0,0.025790165646326836
para 117,0.061712163912325452,0.052631578947368418,0.036928873971687995
para 12,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 121,0.033095166874275765,0.041666666666666664,0.032066825114027968
para 122,0.038691084644106581,0.041666666666666664,0.040408541961986073
para 124,0.054933452427731615,0.050000000000000003,0.04047287880442018
para 125,0.032894010388289562,0.041666666666666664,0.0384528842186194
para 126,0.027726552100626675,0.028571428571428571,0.027638415918605892
para 127,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 128,0.030354327848607025,0.028571428571428571,0.037381552635302844
para 129,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 13,0.041923804123965659,0.043478260869565216,0.030744491936651453
para 130,0.021853536227610802,0.0,0.024192994774845815
para 131,0.021853536227610802,0.0,0.024192994774845815
para 132,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 133,0.026297980672055247,0.028571428571428571,0.025837773717867406
para 135,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 137,0.036815579015740542,0.043478260869565216,0.037893718125677919
para 138,0.049331211531373063,0.050000000000000003,0.033050052541623944
para 14,0.046362023856303038,0.043478260869565216,0.042251774198494609
para 140,0.021418753618915147,0.0,0.023737571761286397
para 142,0.03076712454623344,0.028571428571428571,0.037658439218685648
para 146,0.023399429947417564,0.0,0.026184290551969216
para 15,0.044780946981108509,0.043478260869565216,0.0373011189532301
para 155,0.032923239471227085,0.028571428571428571,0.038855564774963131
para 156,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 157,0.037456426529653072,0.041666666666666664,0.037566494448638597
para 16,0.040759782959944486,0.043478260869565216,0.033814583567467561
para 161,0.046562530936605492,0.043478260869565216,0.043297742852000415
para 162,0.024752086952248478,0.028571428571428571,0.024004919868331358
para 166,0.035821790195864768,0.041666666666666664,0.037901423495352159
para 17,0.044780946981108509,0.043478260869565216,0.0373011189532301
para 18,0.036603938804100324,0.043478260869565216,0.03111904905662069
para 188,0.0491724813726429,0.043478260869565216,0.040975506370189957
para 19,0.054047547826656731,0.050000000000000003,0.039620460068386126
para 195,0.01638188608776844,0.0,0.024401634947594841
para 2,0.054093116293277822,0.052631578947368418,0.030658526191923635
para 20,0.046640140419249319,0.043478260869565216,0.038633797590818329
para 21,0.041465438959718139,0.043478260869565216,0.039526523138362295
para 22,0.050148912349073878,0.050000000000000003,0.036573649143247809
para 23,0.025274962769241946,0.028571428571428571,0.024813182629185086
para 24,0.052794414994576523,0.050000000000000003,0.039347225822119435
para 25,0.046127748327909855,0.043478260869565216,0.039255809787173808
para 26,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 27,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 28,0.032354426133535029,0.041666666666666664,0.030337828730421627
para 29,0.035211568990677886,0.041666666666666664,0.037699014612346433
para 3,0.050889653089814614,0.050000000000000003,0.037671833386096996
para 31,0.035257137457298984,0.043478260869565216,0.028161973089929685
para 32,0.033917028291102866,0.041666666666666664,0.038922127113039828
para 33,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 34,0.032313018266040203,0.028571428571428571,0.038612371068302266
para 35,0.031900221568413788,0.028571428571428571,0.03835901344142699
para 36,0.034798772293051471,0.041666666666666664,0.037471421640488722
para 37,0.034798772293051471,0.041666666666666664,0.037471421640488722
para 38,0.038566888235080456,0.041666666666666664,0.040844826439133619
para 4,0.057556319756481282,0.052631578947368418,0.036916941165647497
para 42,0.03538700758716911,0.041666666666666664,0.037773476510893446
para 44,0.029560677054956231,0.0,0.038988971896439746
para 45,0.033306807085915983,0.041666666666666664,0.038695027155453345
para 46,0.042488456862531436,0.043478260869565216,0.039763252582227952
para 47,0.045387007587169119,0.043478260869565216,0.038110742702143319
para 48,0.028979684932706872,0.0,0.039096771522877556
para 49,0.035821790195864768,0.041666666666666664,0.037901423495352159
para 5,0.039996109069335609,0.043478260869565216,0.034413694031534901
para 50,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 51,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 52,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 53,0.031059885433960006,0.041666666666666664,0.027103392949491746
para 55,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 56,0.025274962769241946,0.028571428571428571,0.024813182629185086
para 57,0.042488456862531436,0.043478260869565216,0.039763252582227952
para 58,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 59,0.043482245682407217,0.043478260869565216,0.039588908910628155
para 6,0.054093116293277822,0.052631578947368418,0.030658526191923635
para 60,0.022376412044604266,0.0,0.025055738157884786
para 61,0.026528095601322143,0.0,0.031278596676789755
para 62,0.041447613647775175,0.043478260869565216,0.038886184486601
para 63,0.045476119255228147,0.043478260869565216,0.04125230204746691
para 64,0.05636202385630304,0.052631578947368418,0.040651319399544285
para 65,0.050889653089814614,0.050000000000000003,0.037671833386096996
para 66,0.049331211531373063,0.050000000000000003,0.033050052541623944
para 67,0.035863198063359594,0.043478260869565216,0.029422711873786936
para 68,0.035863198063359594,0.043478260869565216,0.029422711873786936
para 69,0.04826678576106494,0.043478260869565216,0.040735596718053955
para 7,0.039865589533781762,0.043478260869565216,0.033120922544015649
para 70,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 71,0.041882396256470833,0.043478260869565216,0.03894287645968602
para 72,0.038373624326646268,0.041666666666666664,0.040168090474193063
para 73,0.035863198063359594,0.043478260869565216,0.029422711873786936
para 74,0.043482245682407217,0.043478260869565216,0.035988510183065349
para 75,0.035863198063359594,0.043478260869565216,0.029422711873786936
para 76,0.031900221568413788,0.028571428571428571,0.03835901344142699
para 77,0.047938841717950618,0.043478260869565216,0.039756365556511152
para 8,0.057556319756481282,0.052631578947368418,0.036916941165647497
para 80,0.039560677054956236,0.043478260869565216,0.037284727144477829
para 81,0.058855021055182595,0.052631578947368418,0.037716112186150196
para 82,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 84,0.035211568990677886,0.041666666666666664,0.037699014612346433
para 85,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 86,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 87,0.038720340920502451,0.043478260869565216,0.036694382395131189
para 89,0.046644301018375599,0.050000000000000003,0.041318722434324592
para 9,0.047380881159990056,0.043478260869565216,0.039740454400290365
para 90,0.029196531396692926,0.041666666666666664,0.025154737865358476
para 92,0.041577483777645315,0.043478260869565216,0.037453566302743144
para 93,0.035133959508034079,0.041666666666666664,0.033485726551116465
para 94,0.023399429947417564,0.0,0.026184290551969216
para 96,0.040213324587399159,0.041666666666666664,0.04245969194880695
para 97,0.043229197603272172,0.043478260869565216,0.040914548731197618
para 98,0.040171547665826847,0.043478260869565216,0.034470906223664888
para 99,0.026615440989515564,0.028571428571428571,0.026355879745942806
paragraph 1,0.035211568990677886,0.041666666666666664,0.037699014612346433
paragraph 11,0.035529029308138199,0.041666666666666664,0.037981549837705506
paragraph 2,0.043482245682407217,0.043478260869565216,0.035988510183065349
paragraph 3,0.032630478583500523,0.028571428571428571,0.03891192586489263
paragraph 4,0.059695357189636374,0.052631578947368418,0.037846248146555225
paragraph 5,0.028132105626384803,0.041666666666666664,0.027364515232615995
paragraph 7,0.037726552100626677,0.043478260869565216,0.0307031647523614
paragraph 8,0.025646351599373542,0.0,0.028328096770631011
paragraph articl,0.033306807085915983,0.041666666666666664,0.038695027155453345
paragraph provid,0.04280591717999175,0.043478260869565216,0.039973471640356827
paragraph providesif,0.0,0.0,0.0
parti agre,0.065710394783621326,0.052631578947368418,0.043056825208133247
parti antidump,0.029798035156091422,0.0,0.03916699399779313
parti assert,0.055045497245658777,0.052631578947368418,0.038411710113844755
parti claim,0.068337422711497287,0.058823529411764705,0.041673130886055149
parti did,0.028956751782838734,0.0,0.03910774215359044
parti directorgener,0.018520202894277468,0.0,0.023520490214180154
parti disagre,0.035211568990677886,0.041666666666666664,0.037699014612346433
parti disput,0.063616925817087361,0.052631578947368418,0.034342996751146028
parti doe,0.056209518409679943,0.052631578947368418,0.03527037636499164
parti fail,0.030595846548868492,0.0,0.035760012332136368
parti ha,0.057790595284874471,0.052631578947368418,0.040021238070320458
parti opportun,0.028391449638589226,0.0,0.038707769619290254
parti oral,0.03231301826604021,0.028571428571428571,0.038612371068302266
parti panel,0.063616925817087361,0.052631578947368418,0.034342996751146028
parti parti,0.047439718091892007,0.043478260869565216,0.046421056290123622
parti present,0.063616925817087361,0.052631578947368418,0.034342996751146028
parti question,0.039720425673447614,0.041666666666666664,0.042194542310440453
parti refer,0.038549062923137506,0.043478260869565216,0.034782503632050502
parti request,0.063616925817087361,0.052631578947368418,0.034342996751146028
parti requir,0.061712163912325452,0.052631578947368418,0.036928873971687995
parti right,0.0447997907528127,0.043478260869565216,0.044801283698754434
parti set,0.047685793638815581,0.050000000000000003,0.035796360041670514
parti shall,0.034798772293051471,0.041666666666666664,0.037471421640488722
parti submiss,0.057556319756481282,0.052631578947368418,0.036916941165647497
parti submit,0.067727201506310411,0.058823529411764705,0.041964641003306186
parti thi,0.063616925817087361,0.052631578947368418,0.034342996751146028
parti unit,0.057385041759116337,0.052631578947368418,0.040507049353839197
parti written,0.054311052437987416,0.052631578947368418,0.042896901559581209
partial resciss,0.021147241505297773,0.0,0.03808528009227731
particip panel,0.048003253956275901,0.043478260869565216,0.044442252235624861
